order_id,customer_id,product_id,order_date,ship_date,region,ship_mode,quantity,unit_price,discount,sales_amount
ORD002602,CUST00348,PROD0073,16-05-2022,19-05-2022,Europe,Standard Class,2,171.97,0.15,292.35
ORD001519,CUST00380,PROD0075,10-07-2024,11-07-2024,Asia Pacific,Second Class,3,112.08,0.2,268.99
ORD002795,CUST00296,PROD0086,22-08-2023,29-08-2023,North America,Second Class,9,118.96,0,1070.64
ORD001886,CUST00316,PROD0015,08-10-2023,13-10-2023,North America,Standard Class,5,208.86,0.1,939.87
ORD002840,CUST00971,PROD0080,26-10-2022,01-11-2022,Asia Pacific,Standard Class,7,91.3,0.05,607.14
ORD002923,CUST00912,PROD0090,24-04-2022,26-04-2022,Asia Pacific,Second Class,8,309.43,0,2475.44
ORD001938,CUST00751,PROD0003,27-11-2022,02-12-2022,Latin America,Standard Class,5,456.37,0,2281.85
ORD001723,CUST00611,PROD0047,08-07-2022,15-07-2022,North America,Second Class,7,41.92,0.1,264.1
ORD001734,CUST00450,PROD0023,22-07-2024,26-07-2024,Latin America,Same Day,6,454.27,0,2725.62
ORD000008,CUST00171,PROD0026,31-01-2022,05-02-2022,Latin America,Second Class,5,413.69,0.2,1654.76
ORD000223,CUST00673,PROD0032,07-07-2024,10-07-2024,Europe,Same Day,6,48.7,0,292.2
ORD001045,CUST00841,PROD0094,08-08-2022,13-08-2022,Latin America,Standard Class,4,585.09,0,2340.36
ORD000587,CUST00195,PROD0100,15-03-2024,16-03-2024,Europe,Second Class,6,160.34,0,962.04
ORD002293,CUST00330,PROD0033,30-04-2023,01-05-2023,Asia Pacific,Standard Class,9,336.59,0,3029.31
ORD000783,CUST00458,PROD0008,24-02-2023,01-03-2023,Europe,Standard Class,8,508.54,0.1,3661.49
ORD002507,CUST00681,PROD0067,08-05-2022,12-05-2022,Latin America,Second Class,9,40.64,0.1,329.18
ORD001035,CUST00145,PROD0020,12-08-2024,13-08-2024,Latin America,Second Class,10,391.71,0.05,3721.24
ORD001218,CUST00634,PROD0019,26-07-2024,31-07-2024,North America,Standard Class,7,277.53,0,1942.71
ORD000841,CUST00096,PROD0115,11-11-2024,16-11-2024,Latin America,Second Class,9,264.42,0.05,2260.79
ORD000310,CUST00003,PROD0116,31-08-2022,06-09-2022,Europe,Standard Class,2,155.74,0.15,264.76
ORD000092,CUST00638,PROD0094,19-08-2023,22-08-2023,Europe,Same Day,2,585.09,0.2,936.14
ORD001817,CUST00535,PROD0090,13-09-2022,19-09-2022,Latin America,Standard Class,3,309.43,0,928.29
ORD001944,CUST00907,PROD0037,28-04-2024,02-05-2024,North America,Second Class,4,517.48,0,2069.92
ORD001525,CUST00805,PROD0036,06-07-2024,08-07-2024,Asia Pacific,,1,239.9,0.2,191.92
ORD002137,CUST00735,PROD0115,29-10-2022,05-11-2022,Latin America,Standard Class,,264.42,0.05,502.4
ORD001801,CUST00996,PROD0080,04-11-2022,08-11-2022,Asia Pacific,Standard Class,5,91.3,0.2,365.2
ORD002735,CUST00534,PROD0068,05-03-2023,07-03-2023,Europe,Standard Class,2,147.64,0.1,265.75
ORD000159,CUST00165,PROD0023,25-07-2024,27-07-2024,Asia Pacific,First Class,1,454.27,0,454.27
ORD001447,CUST00303,PROD0017,29-10-2024,30-10-2024,Latin America,Standard Class,4,257.88,0.15,876.79
ORD002068,CUST00473,PROD0082,20-09-2024,25-09-2024,Asia Pacific,Standard Class,5,542.12,0.1,2439.54
ORD000604,CUST00076,PROD0054,06-04-2023,13-04-2023,North America,Second Class,2,532.54,0.1,958.57
ORD002829,CUST00469,PROD0010,04-11-2022,11-11-2022,Europe,Standard Class,4,101.95,0.2,326.24
ORD000730,CUST00971,PROD0002,16-05-2024,17-05-2024,Europe,Standard Class,1,368.56,0.05,350.13
ORD002533,CUST00528,PROD0020,30-05-2024,02-06-2024,North America,Second Class,4,391.71,0,1566.84
ORD002967,CUST00208,PROD0033,07-03-2022,10-03-2022,Europe,First Class,6,336.59,0.1,1817.59
ORD001564,CUST00195,PROD0039,15-09-2023,19-09-2023,Europe,Standard Class,9,498.11,0,4482.99
ORD001149,CUST00217,PROD0017,14-03-2023,17-03-2023,Asia Pacific,Second Class,2,257.88,0.2,412.61
ORD000445,CUST00553,PROD0094,15-02-2024,20-02-2024,Latin America,Standard Class,1,585.09,0,585.09
ORD001730,CUST00817,PROD0096,26-12-2022,30-12-2022,North America,Standard Class,3,343.31,0.2,823.94
ORD002205,CUST00878,PROD0075,12-04-2024,19-04-2024,Latin America,Second Class,6,112.08,0.15,571.61
ORD001552,CUST00986,PROD0056,14-11-2022,16-11-2022,Asia Pacific,Standard Class,4,35.09,0,140.36
ORD001579,CUST00802,PROD0098,03-03-2024,10-03-2024,Latin America,Standard Class,9,365.96,0,3293.64
ORD000739,CUST00318,PROD0068,19-10-2023,22-10-2023,North America,First Class,1,147.64,0,147.64
ORD002161,CUST00570,PROD0004,22-07-2022,25-07-2022,North America,Standard Class,8,503.13,0,4025.04
ORD001468,CUST00741,PROD0060,28-05-2024,29-05-2024,Asia Pacific,Standard Class,8,245.79,0.1,1769.69
ORD000384,CUST00704,PROD0068,16-09-2022,18-09-2022,Asia Pacific,Standard Class,4,147.64,0.1,531.5
ORD000206,CUST00013,PROD0073,19-07-2022,24-07-2022,Latin America,Standard Class,1,171.97,0,171.97
ORD000084,CUST00416,PROD0036,19-06-2022,23-06-2022,North America,Standard Class,2,239.9,0,479.8
ORD002227,CUST00268,PROD0006,31-05-2023,02-06-2023,Asia Pacific,Standard Class,7,111.99,0,783.93
ORD001031,CUST00512,PROD0005,31-07-2024,05-08-2024,Europe,Second Class,8,410.11,0.15,2788.75
ORD002440,CUST00911,PROD0101,30-06-2023,06-07-2023,Asia Pacific,Standard Class,2,576.35,0,1152.7
ORD002873,CUST00516,PROD0011,08-06-2024,13-06-2024,North America,Standard Class,1,168.15,0.15,142.93
ORD002098,CUST00404,PROD0068,29-03-2024,04-04-2024,Latin America,Same Day,6,147.64,0,885.84
ORD000962,CUST00526,PROD0092,11-06-2023,13-06-2023,North America,Second Class,4,119.48,0,477.92
ORD001722,CUST00432,PROD0030,29-11-2024,02-12-2024,Asia Pacific,Same Day,6,360.73,0.05,2056.16
ORD000829,CUST00457,PROD0114,18-09-2023,21-09-2023,Latin America,Second Class,4,320.6,0,1282.4
ORD002321,CUST00803,PROD0035,19-10-2024,21-10-2024,Latin America,Standard Class,4,540.44,0,2161.76
ORD002700,CUST00061,PROD0106,24-09-2024,29-09-2024,Latin America,Standard Class,7,516.83,0,3617.81
ORD001044,CUST00327,PROD0084,01-11-2022,06-11-2022,Europe,Same Day,9,435.65,0,3920.85
ORD002410,CUST00491,PROD0004,07-04-2022,08-04-2022,Asia Pacific,Standard Class,2,503.13,0,1006.26
ORD001545,CUST00039,PROD0057,25-10-2023,26-10-2023,North America,Standard Class,3,224.76,0.1,606.85
ORD002707,CUST00992,PROD0059,19-07-2024,20-07-2024,North America,Second Class,1,278.67,0.2,222.94
ORD002746,CUST00790,PROD0054,20-07-2024,27-07-2024,Europe,,8,532.54,0,4260.32
ORD000868,CUST00992,PROD0036,30-03-2024,04-04-2024,Latin America,Standard Class,3,239.9,0.15,611.75
ORD000533,CUST00944,PROD0091,28-11-2024,02-12-2024,Latin America,Second Class,5,595.15,0.1,2678.18
ORD002163,CUST00551,PROD0087,27-05-2023,03-06-2023,Latin America,Standard Class,3,563.97,0,1691.91
ORD000264,CUST00570,PROD0036,14-10-2024,17-10-2024,Europe,Standard Class,1,239.9,0.05,227.91
ORD003145,CUST00646,PROD0096,09-09-2024,15-09-2024,Europe,Standard Class,6,343.31,0.05,1956.87
ORD000324,CUST00517,PROD0038,21-06-2023,27-06-2023,Latin America,Standard Class,10,197,0,1970
ORD000971,CUST00168,PROD0102,13-04-2022,14-04-2022,Europe,First Class,9,86.56,0,779.04
ORD002666,CUST00573,PROD0038,19-05-2022,25-05-2022,Latin America,Standard Class,1,197,0.2,157.6
ORD002411,CUST00813,PROD0084,25-02-2023,04-03-2023,Latin America,Second Class,10,435.65,0.05,4138.68
ORD000806,CUST00962,PROD0058,08-07-2023,10-07-2023,Asia Pacific,Standard Class,5,265.81,0.2,1063.24
ORD001198,CUST00927,PROD0102,17-05-2024,24-05-2024,Latin America,Standard Class,3,86.56,0.15,220.73
ORD003014,CUST00568,PROD0016,01-04-2023,02-04-2023,Europe,Standard Class,10,100.98,0.1,908.82
ORD002611,CUST00819,PROD0053,05-02-2024,09-02-2024,Asia Pacific,First Class,7,457.67,0.1,2883.32
ORD001369,CUST00519,PROD0070,27-08-2024,03-09-2024,Asia Pacific,Standard Class,3,289.02,0,867.06
ORD000632,CUST00004,PROD0030,05-08-2024,11-08-2024,Europe,Second Class,1,360.73,0.05,342.69
ORD002356,CUST00948,PROD0041,23-05-2024,30-05-2024,Latin America,Standard Class,3,204.65,0,613.95
ORD000607,CUST00054,PROD0044,05-11-2023,06-11-2023,Europe,Standard Class,6,112.46,0.15,573.55
ORD000299,CUST00570,PROD0025,29-09-2024,01-10-2024,North America,Standard Class,6,109.89,0.05,626.37
ORD002891,CUST00830,PROD0052,29-03-2022,02-04-2022,Europe,First Class,6,524.08,0.2,2515.58
ORD002152,CUST00553,PROD0085,26-10-2024,02-11-2024,Europe,Standard Class,2,174.68,0,349.36
ORD001181,CUST00456,PROD0061,26-12-2022,29-12-2022,Latin America,Standard Class,6,546.36,0,3278.16
ORD000363,CUST00273,PROD0048,16-08-2022,19-08-2022,North America,Second Class,6,164.65,0.2,790.32
ORD001650,CUST00240,PROD0024,31-03-2024,04-04-2024,Asia Pacific,Same Day,5,261.68,0,1308.4
ORD001003,CUST00170,PROD0102,06-09-2024,07-09-2024,Europe,Second Class,8,86.56,0.05,657.86
ORD001724,CUST00088,PROD0050,14-06-2023,19-06-2023,Europe,Second Class,6,224.78,0.1,1213.81
ORD000305,CUST00068,PROD0019,15-11-2024,19-11-2024,Europe,Second Class,7,277.53,0,1942.71
ORD002565,CUST00130,PROD0047,13-08-2022,14-08-2022,Latin America,Standard Class,7,41.92,0.15,249.42
ORD002444,CUST00095,PROD0029,18-09-2022,22-09-2022,Latin America,Second Class,2,159.41,0,318.82
ORD000479,CUST00818,PROD0046,20-01-2023,25-01-2023,,First Class,9,156.09,0,1404.81
ORD000776,CUST00241,PROD0092,24-10-2023,28-10-2023,North America,Same Day,9,119.48,0,1075.32
ORD000380,CUST00643,PROD0071,15-07-2022,20-07-2022,Europe,Standard Class,4,567.98,0.2,1817.54
ORD002777,CUST00976,PROD0071,13-01-2023,20-01-2023,Latin America,Standard Class,7,567.98,0,3975.86
ORD001701,CUST00234,PROD0047,22-07-2024,29-07-2024,North America,Standard Class,7,41.92,0,293.44
ORD001975,CUST00121,PROD0062,02-09-2023,03-09-2023,Europe,First Class,7,41.13,0.05,273.51
ORD002651,CUST00493,PROD0056,21-04-2023,28-04-2023,Latin America,Second Class,9,35.09,0,315.81
ORD003111,CUST00481,PROD0066,15-11-2023,18-11-2023,Europe,Second Class,10,339.91,0,3399.1
ORD000018,CUST00832,PROD0093,27-04-2022,28-04-2022,Europe,Second Class,4,189.38,0,757.52
ORD001943,CUST00029,PROD0014,31-01-2022,04-02-2022,Latin America,Second Class,7,6.03,0,42.21
ORD001022,CUST00892,PROD0074,28-09-2023,03-10-2023,North America,Second Class,4,76.23,0,304.92
ORD001757,CUST00099,PROD0018,12-01-2024,13-01-2024,Asia Pacific,Standard Class,1,43.23,0,43.23
ORD000641,CUST00162,PROD0110,14-07-2022,18-07-2022,Asia Pacific,Standard Class,6,453.31,0.15,2311.88
ORD002002,CUST00378,PROD0042,12-04-2024,18-04-2024,Europe,First Class,9,48.23,0.2,347.26
ORD001378,CUST00076,PROD0062,24-04-2023,26-04-2023,North America,First Class,4,41.13,0,164.52
ORD000484,CUST00463,PROD0110,03-04-2022,09-04-2022,Europe,,9,453.31,0.2,3263.83
ORD001191,CUST00042,PROD0058,19-10-2023,21-10-2023,Asia Pacific,First Class,10,265.81,0.2,2126.48
ORD002566,CUST00843,PROD0103,02-09-2024,06-09-2024,North America,Standard Class,9,350.94,0.1,2842.61
ORD002346,CUST00342,PROD0061,11-03-2024,15-03-2024,North America,First Class,2,546.36,0,1092.72
ORD002437,CUST00563,PROD0112,01-06-2023,07-06-2023,North America,Standard Class,8,229.22,0.2,1467.01
ORD001324,CUST00936,PROD0070,22-08-2024,26-08-2024,Asia Pacific,Same Day,5,289.02,0,1445.1
ORD000389,CUST00962,PROD0115,16-12-2023,17-12-2023,North America,First Class,2,264.42,0.2,423.07
ORD003002,CUST00950,PROD0090,12-04-2024,13-04-2024,Europe,Standard Class,6,309.43,0,1856.58
ORD001518,CUST00346,PROD0063,27-08-2024,29-08-2024,Latin America,Standard Class,5,219.88,0.1,989.46
ORD000448,CUST00495,PROD0041,29-12-2024,03-01-2025,Latin America,First Class,8,204.65,0,1637.2
ORD000578,CUST00785,PROD0109,20-08-2022,21-08-2022,Europe,Standard Class,5,15.42,0.2,61.68
ORD000263,CUST00015,PROD0079,12-10-2022,14-10-2022,Asia Pacific,Second Class,1,301.9,0.2,241.52
ORD002067,CUST00452,PROD0078,11-01-2024,13-01-2024,North America,Second Class,3,324.59,0.05,925.08
ORD000997,CUST00451,PROD0101,28-05-2023,30-05-2023,North America,Standard Class,2,576.35,0,1152.7
ORD002272,CUST00803,PROD0098,23-09-2023,26-09-2023,Europe,Standard Class,3,365.96,0.05,1042.99
ORD002969,CUST00229,PROD0097,09-08-2024,13-08-2024,Europe,Standard Class,4,497.68,0.2,1592.58
ORD001258,CUST00038,PROD0008,08-03-2024,12-03-2024,North America,Same Day,7,508.54,0,3559.78
ORD001804,CUST00105,PROD0001,28-05-2023,03-06-2023,Asia Pacific,First Class,8,276.1,0.2,1767.04
ORD003086,CUST00126,PROD0035,16-02-2023,17-02-2023,Asia Pacific,First Class,10,540.44,0,5404.4
ORD001526,CUST00330,PROD0075,26-12-2024,01-01-2025,Asia Pacific,Standard Class,10,112.08,0.1,1008.72
ORD001600,CUST00003,PROD0084,06-02-2024,12-02-2024,Latin America,Standard Class,9,435.65,0.05,3724.81
ORD003018,CUST00421,PROD0108,04-08-2023,05-08-2023,Asia Pacific,Standard Class,1,264.17,0,264.17
ORD000235,CUST00607,PROD0090,06-10-2024,09-10-2024,North America,Second Class,10,309.43,0.05,2939.59
ORD001179,CUST00641,PROD0085,19-11-2024,25-11-2024,Latin America,Second Class,2,174.68,0,349.36
ORD000686,CUST00410,PROD0025,14-07-2022,18-07-2022,North America,Standard Class,2,109.89,0.05,208.79
ORD000986,CUST00383,PROD0079,29-07-2024,05-08-2024,Europe,Second Class,4,301.9,0.1,1086.84
ORD001550,CUST00057,PROD0060,28-12-2023,02-01-2024,Europe,Same Day,7,245.79,0.1,1548.48
ORD002107,CUST00927,PROD0088,03-06-2022,05-06-2022,North America,Standard Class,4,409.08,0,1636.32
ORD001458,CUST00721,PROD0107,20-08-2024,25-08-2024,Europe,Second Class,6,565.5,0,3393
ORD001661,CUST00829,PROD0093,23-06-2023,25-06-2023,Europe,Standard Class,4,189.38,0.2,606.02
ORD002251,CUST00210,PROD0031,02-03-2022,06-03-2022,Asia Pacific,Second Class,3,51.38,0,154.14
ORD001300,CUST00219,PROD0001,15-10-2024,17-10-2024,Europe,Same Day,4,276.1,0.05,1049.18
ORD000584,CUST00038,PROD0011,07-05-2024,08-05-2024,North America,Standard Class,3,168.15,0,504.45
ORD001714,CUST00701,PROD0056,10-03-2023,17-03-2023,North America,Second Class,10,35.09,0,350.9
ORD001733,CUST00459,PROD0086,03-03-2022,10-03-2022,Latin America,Standard Class,7,118.96,0,832.72
ORD002509,CUST00014,PROD0075,26-10-2024,31-10-2024,North America,Standard Class,3,112.08,0,336.24
ORD002057,CUST00598,PROD0069,18-06-2024,20-06-2024,Europe,Second Class,9,519.47,0.1,4207.71
ORD000404,CUST00505,PROD0018,28-04-2024,01-05-2024,Asia Pacific,Standard Class,3,43.23,0.2,103.75
ORD002296,CUST00010,PROD0084,08-01-2024,09-01-2024,Europe,Standard Class,6,435.65,0.15,2221.81
ORD000558,CUST00532,PROD0051,02-12-2024,08-12-2024,Europe,Standard Class,9,222.91,0.15,1705.26
ORD001090,CUST00459,PROD0064,19-10-2024,20-10-2024,Latin America,Standard Class,6,562.27,0,3373.62
ORD000429,CUST00276,PROD0064,16-09-2022,17-09-2022,Europe,Second Class,4,562.27,0.2,1799.26
ORD001793,CUST00698,PROD0042,23-10-2024,28-10-2024,Latin America,Same Day,4,48.23,0.05,183.27
ORD001535,CUST00097,PROD0031,16-07-2024,21-07-2024,North America,First Class,9,51.38,0,462.42
ORD000692,CUST00276,PROD0083,12-12-2023,14-12-2023,Latin America,Standard Class,7,14.31,0.15,85.14
ORD000189,CUST00714,PROD0029,02-10-2023,06-10-2023,North America,Second Class,9,159.41,0.15,1219.49
ORD002890,CUST00419,PROD0019,08-11-2024,14-11-2024,Asia Pacific,Standard Class,7,277.53,0.2,1554.17
ORD001946,CUST00248,PROD0056,23-08-2022,29-08-2022,Asia Pacific,Standard Class,5,35.09,0,175.45
ORD000754,CUST00553,PROD0034,11-09-2022,18-09-2022,Latin America,Standard Class,8,552.82,0.15,3759.18
ORD003048,CUST00280,PROD0032,29-12-2024,30-12-2024,North America,Same Day,8,48.7,0.2,311.68
ORD002940,CUST00799,PROD0054,25-08-2023,27-08-2023,Asia Pacific,Same Day,8,532.54,0,4260.32
ORD001556,CUST00015,PROD0065,20-06-2023,25-06-2023,Europe,Standard Class,10,47.55,0,475.5
ORD001906,CUST00693,PROD0062,13-03-2024,15-03-2024,Europe,Same Day,10,41.13,0.1,370.17
ORD000577,CUST00736,PROD0096,21-07-2022,28-07-2022,Latin America,Standard Class,10,343.31,0,3433.1
ORD000468,CUST00206,PROD0017,26-02-2024,02-03-2024,North America,Second Class,7,257.88,0.1,1624.64
ORD001321,CUST00297,PROD0045,22-09-2023,26-09-2023,Europe,Second Class,9,62.78,0,565.02
ORD001399,CUST00268,PROD0049,21-01-2024,28-01-2024,North America,Standard Class,1,221.36,0,221.36
ORD002949,CUST00211,PROD0115,15-11-2022,20-11-2022,Latin America,Standard Class,8,264.42,0,2115.36
ORD002118,CUST00438,PROD0045,26-08-2024,29-08-2024,North America,Standard Class,2,62.78,0,125.56
ORD002347,CUST00791,PROD0066,08-02-2024,11-02-2024,Europe,Second Class,3,339.91,0,1019.73
ORD003194,CUST00835,PROD0018,07-05-2022,10-05-2022,Latin America,Standard Class,8,43.23,0.05,328.55
ORD002851,CUST00881,PROD0027,23-05-2022,26-05-2022,North America,Standard Class,8,152.85,0,1222.8
ORD002663,CUST00282,PROD0068,05-12-2024,10-12-2024,Asia Pacific,Standard Class,3,147.64,0.2,354.34
ORD002143,CUST00628,PROD0047,25-02-2024,26-02-2024,Latin America,Standard Class,2,41.92,0.2,67.07
ORD001813,CUST00254,PROD0056,07-08-2023,09-08-2023,Europe,Same Day,5,35.09,0,175.45
ORD002649,CUST00858,PROD0071,12-10-2024,19-10-2024,North America,First Class,4,567.98,0.2,1817.54
ORD002337,CUST00907,PROD0032,24-07-2024,30-07-2024,Latin America,Second Class,9,48.7,0.2,350.64
ORD001965,CUST00295,PROD0012,11-03-2024,16-03-2024,North America,Standard Class,4,250.39,0.05,951.48
ORD000388,CUST00779,PROD0021,09-08-2024,12-08-2024,Asia Pacific,First Class,9,563.08,0,5067.72
ORD002527,CUST00604,PROD0077,07-06-2024,12-06-2024,Asia Pacific,First Class,6,19.56,0.15,99.76
ORD001370,CUST01000,PROD0029,23-08-2022,27-08-2022,Europe,Standard Class,5,159.41,0,797.05
ORD002895,CUST00141,PROD0071,08-09-2022,10-09-2022,North America,First Class,6,567.98,0,3407.88
ORD000918,CUST00386,PROD0054,26-01-2022,02-02-2022,Europe,First Class,3,532.54,0.1,1437.86
ORD002250,CUST00565,PROD0094,07-11-2024,13-11-2024,Asia Pacific,Second Class,6,585.09,0,3510.54
ORD002029,CUST00416,PROD0060,25-10-2024,30-10-2024,Latin America,First Class,5,245.79,0.2,983.16
ORD002874,CUST00258,PROD0076,07-09-2023,08-09-2023,Europe,Standard Class,9,393.52,0,3541.68
ORD001585,CUST00853,PROD0046,13-06-2023,20-06-2023,Latin America,,6,156.09,0.15,796.06
ORD000747,CUST00570,PROD0086,21-04-2022,28-04-2022,Latin America,Second Class,10,118.96,0,1189.6
ORD001735,CUST00529,PROD0018,22-09-2023,24-09-2023,Europe,Standard Class,3,43.23,0.05,123.21
ORD000625,CUST00723,PROD0048,01-12-2022,06-12-2022,Latin America,Standard Class,5,164.65,0.05,782.09
ORD002155,CUST00189,PROD0024,16-10-2023,18-10-2023,Europe,First Class,10,261.68,0.1,2355.12
ORD000300,CUST00408,PROD0094,11-05-2022,17-05-2022,North America,Second Class,1,585.09,0,585.09
ORD002224,CUST00114,PROD0087,05-09-2023,10-09-2023,North America,Standard Class,4,563.97,0.15,1917.5
ORD000296,CUST00231,PROD0077,24-07-2022,27-07-2022,Europe,Standard Class,9,19.56,0,176.04
ORD000752,CUST00832,PROD0112,13-01-2023,20-01-2023,Latin America,Standard Class,2,229.22,0.05,435.52
ORD001999,CUST00297,PROD0079,20-11-2024,22-11-2024,Latin America,Second Class,2,301.9,0.1,543.42
ORD001960,CUST00344,PROD0001,02-05-2023,09-05-2023,Asia Pacific,Standard Class,7,276.1,0,1932.7
ORD001719,CUST00315,PROD0003,23-07-2024,29-07-2024,Europe,Second Class,10,456.37,0.05,4335.51
ORD001554,CUST00250,PROD0070,13-06-2023,20-06-2023,Europe,Standard Class,4,289.02,0,1156.08
ORD001480,CUST00900,PROD0085,24-01-2023,29-01-2023,Latin America,First Class,5,174.68,0,873.4
ORD002983,CUST00169,PROD0106,01-01-2022,07-01-2022,Latin America,Standard Class,8,516.83,0,4134.64
ORD001725,CUST00208,PROD0115,23-04-2022,25-04-2022,North America,Second Class,1,264.42,0.15,224.76
ORD001769,CUST00260,PROD0039,23-05-2024,25-05-2024,Asia Pacific,Second Class,8,498.11,0.2,3187.9
ORD001995,CUST00368,PROD0004,10-08-2024,15-08-2024,Asia Pacific,First Class,10,503.13,0.2,4025.04
ORD003088,CUST00907,PROD0008,21-06-2022,28-06-2022,Latin America,Standard Class,1,508.54,0,508.54
ORD002764,CUST00089,PROD0031,11-10-2022,12-10-2022,Europe,First Class,8,51.38,0.2,328.83
ORD002844,CUST00210,PROD0037,08-03-2022,10-03-2022,North America,Second Class,7,517.48,0,3622.36
ORD003179,CUST00170,PROD0074,24-07-2023,29-07-2023,Latin America,Second Class,10,76.23,0.2,609.84
ORD001311,CUST00599,PROD0035,08-08-2022,12-08-2022,Europe,,2,540.44,0.2,864.7
ORD000185,CUST00328,PROD0008,14-04-2022,16-04-2022,,Standard Class,5,508.54,0,2542.7
ORD002526,CUST00422,PROD0072,08-07-2023,14-07-2023,North America,Standard Class,5,380.44,0.1,1711.98
ORD000895,CUST00318,PROD0013,31-05-2023,03-06-2023,Latin America,Standard Class,1,142.31,0,142.31
ORD000897,CUST00514,PROD0048,02-06-2022,03-06-2022,Asia Pacific,First Class,3,164.65,0.1,444.56
ORD000817,CUST00809,PROD0048,22-04-2023,27-04-2023,North America,Standard Class,1,164.65,0,164.65
ORD002472,CUST00191,PROD0114,03-11-2023,08-11-2023,North America,Same Day,10,320.6,0.1,2885.4
ORD002006,CUST00125,PROD0062,13-08-2022,20-08-2022,Asia Pacific,Second Class,6,41.13,0,246.78
ORD000017,CUST00420,PROD0025,18-03-2023,19-03-2023,Latin America,Standard Class,5,109.89,0.1,494.51
ORD000431,CUST00457,PROD0066,06-08-2023,13-08-2023,North America,Same Day,10,339.91,0,3399.1
ORD001150,CUST00450,PROD0025,18-08-2023,23-08-2023,Europe,Second Class,7,109.89,0.15,653.85
ORD002361,CUST00644,PROD0034,16-05-2024,18-05-2024,North America,First Class,5,552.82,0.15,2349.49
ORD001827,CUST00460,PROD0107,12-01-2022,18-01-2022,Europe,Same Day,7,565.5,0,3958.5
ORD002023,CUST00381,PROD0009,27-11-2023,01-12-2023,Europe,Standard Class,10,232.46,0.2,1859.68
